activity_id,molregno,chembl_id,full_mwt,canonical_smiles,assay_type,journal,year,volume,issue,first_page,last_page,full_molformula,assay_id,standard_relation,standard_value,standard_units,standard_type,doc_id,description,assay_organism,assay_tissue,assay_cell_type,curated_by,pubmed_id,curated_values,curated_units,curated_cell_line
12137218,1442727,CHEMBL2181897,533.71,CC#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,A,J. Med. Chem.,2012,55,21,9025,9044,C32H43N3O4,874109,=,20,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,20,10^-6cm/s,average
12137217,1442728,CHEMBL2181898,578.78,COCC(=O)N[C@@H](Cc1ccc(-c2nccs2)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H42N4O4S,874109,=,20,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,20,10^-6cm/s,average
12137216,1442729,CHEMBL2181899,519.69,C#Cc1ccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,A,J. Med. Chem.,2012,55,21,9025,9044,C31H41N3O4,874109,=,18,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,18,10^-6cm/s,average
12137215,1442730,CHEMBL2181900,596.77,COCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H41FN4O4S,874109,=,19,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,19,10^-6cm/s,average
12137214,1442731,CHEMBL2181901,596.77,COCC(=O)N[C@@H](Cc1ccc(F)c(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H41FN4O4S,874109,=,28,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,28,10^-6cm/s,average
12137213,1442732,CHEMBL2181902,596.77,COCC(=O)N[C@@H](Cc1cc(F)cc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H41FN4O4S,874109,=,23,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,23,10^-6cm/s,average
12137212,1442733,CHEMBL2181903,596.77,COCC(=O)N[C@@H](Cc1cc(-c2nccs2)ccc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H41FN4O4S,874109,=,11,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,11,10^-6cm/s,average
12137211,1442734,CHEMBL2181904,537.68,C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F,A,J. Med. Chem.,2012,55,21,9025,9044,C31H40FN3O4,874109,=,18,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,18,10^-6cm/s,average
12137210,1442735,CHEMBL2181905,537.68,C#Cc1cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F,A,J. Med. Chem.,2012,55,21,9025,9044,C31H40FN3O4,874109,=,23,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,23,10^-6cm/s,average
12137209,1442736,CHEMBL2181906,537.68,C#Cc1cc(F)cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,A,J. Med. Chem.,2012,55,21,9025,9044,C31H40FN3O4,874109,=,34,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,34,10^-6cm/s,average
12137208,1442737,CHEMBL2181907,537.68,C#Cc1ccc(F)c(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,A,J. Med. Chem.,2012,55,21,9025,9044,C31H40FN3O4,874109,=,14,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,14,10^-6cm/s,average
12137207,1442738,CHEMBL2181908,548.75,CC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C31H40N4O3S,874109,=,22,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,22,10^-6cm/s,average
12137206,1442739,CHEMBL2181909,562.78,CCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H42N4O3S,874109,=,18,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,18,10^-6cm/s,average
12137205,1442740,CHEMBL2181910,592.81,CCOCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C33H44N4O4S,874109,=,33,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,33,10^-6cm/s,average
12137204,1442741,CHEMBL2181911,592.81,CO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C33H44N4O4S,874109,=,17,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,17,10^-6cm/s,average
12137203,1442742,CHEMBL2181912,592.81,CO[C@@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C33H44N4O4S,874109,=,22,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,22,10^-6cm/s,average
12137202,1442743,CHEMBL2181913,606.83,CCO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C34H46N4O4S,874109,=,23,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,23,10^-6cm/s,average
12137201,1442744,CHEMBL2181914,608.81,COC(OC)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C33H44N4O5S,874109,=,24,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,24,10^-6cm/s,average
12137200,1442745,CHEMBL2181915,604.82,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cccc(-c3nccs3)c1)NC(=O)[C@H]1CCCO1)CC1(CCC1)O2,A,J. Med. Chem.,2012,55,21,9025,9044,C34H44N4O4S,874109,=,17,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,17,10^-6cm/s,average
12137199,1442746,CHEMBL2181916,604.82,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cccc(-c3nccs3)c1)NC(=O)[C@@H]1CCCO1)CC1(CCC1)O2,A,J. Med. Chem.,2012,55,21,9025,9044,C34H44N4O4S,874109,=,21,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,21,10^-6cm/s,average
12137198,1442747,CHEMBL2181917,578.78,C[C@@H](O)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,A,J. Med. Chem.,2012,55,21,9025,9044,C32H42N4O4S,874109,=,9.3,ucm/s,Papp,66531,Apparent permeability across pig LLC-PK1 cells after 2 hrs by LC/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,22468684,9.3,10^-6cm/s,average
11014576,1364236,CHEMBL2086582,413.52,COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,A,J. Med. Chem.,2012,55,10,4806,4823,C22H31N5O3,842175,=,1.6,ucm/s,Papp,64923,Apparent permeability from apical to basal side of MDCK cells at 10 uM after 2 hrs by UPLC/TOF-MS analysis,Canis lupus familiaris,,MDCK,Autocuration,22468936,1.6,10^-6cm/s,MDCK
10869330,1337828,CHEMBL2022459,338.37,CC(C)CO[C@H]1[C@@H](C)[C@H](n2ccc(N)nc2=O)O[C@@]1(CO)N=[N+]=[N-],A,Bioorg. Med. Chem. Lett.,2012,22,9,3265,3268,C14H22N6O4,816795,=,1.6,ucm/s,Papp,61743,Apparent permeability across human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,22472694,,,
10869335,1338042,CHEMBL2022671,282.26,C[C@@H]1[C@H](O)[C@](CO)(N=[N+]=[N-])O[C@H]1n1ccc(N)nc1=O,A,Bioorg. Med. Chem. Lett.,2012,22,9,3265,3268,C10H14N6O4,816795,=,1.7,ucm/s,Papp,61743,Apparent permeability across human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,22472694,,,
10869334,1338043,CHEMBL2022672,394.48,CC(C)COC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](C)[C@@H]1OCC(C)C,A,Bioorg. Med. Chem. Lett.,2012,22,9,3265,3268,C18H30N6O4,816795,=,7.7,ucm/s,Papp,61743,Apparent permeability across human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,22472694,,,
10869459,1337832,CHEMBL2022463,348.41,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]ccc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H20N6O,816813,=,12.22,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869471,1337832,CHEMBL2022463,348.41,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]ccc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H20N6O,816814,=,0.64,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869460,1337833,CHEMBL2022464,362.44,Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2[nH]1,A,Eur. J. Med. Chem.,2012,52,,205,212,C20H22N6O,816813,=,9.36,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869473,1337833,CHEMBL2022464,362.44,Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2[nH]1,A,Eur. J. Med. Chem.,2012,52,,205,212,C20H22N6O,816814,=,4.36,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869461,1337834,CHEMBL2022465,362.44,Cn1ccc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,A,Eur. J. Med. Chem.,2012,52,,205,212,C20H22N6O,816813,=,24.56,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869472,1337834,CHEMBL2022465,362.44,Cn1ccc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,A,Eur. J. Med. Chem.,2012,52,,205,212,C20H22N6O,816814,=,1.84,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869462,1337835,CHEMBL2022466,520.23,Cn1c(Br)c(Br)c2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,A,Eur. J. Med. Chem.,2012,52,,205,212,C20H20Br2N6O,816813,=,8.41,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869475,1337835,CHEMBL2022466,520.23,Cn1c(Br)c(Br)c2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,A,Eur. J. Med. Chem.,2012,52,,205,212,C20H20Br2N6O,816814,=,2.5,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869463,1337836,CHEMBL2022467,427.31,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H19BrN6O,816813,=,11.38,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869474,1337836,CHEMBL2022467,427.31,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H19BrN6O,816814,=,5.48,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869464,1337837,CHEMBL2022468,492.51,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(C(F)(F)F)cc3)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C26H23F3N6O,816813,=,23.73,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869476,1337837,CHEMBL2022468,492.51,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(C(F)(F)F)cc3)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C26H23F3N6O,816814,=,1.73,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869465,1338440,CHEMBL2023065,442.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(F)cc3)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C25H23FN6O,816813,=,26.61,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869477,1338440,CHEMBL2023065,442.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(F)cc3)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C25H23FN6O,816814,=,0.59,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869466,1338441,CHEMBL2023066,425.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C24H23N7O,816813,=,6.01,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869478,1338441,CHEMBL2023066,425.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C24H23N7O,816814,=,2.55,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869467,1338442,CHEMBL2023067,427.31,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H19BrN6O,816813,=,18.41,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869479,1338442,CHEMBL2023067,427.31,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H19BrN6O,816814,=,2.81,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869468,1338443,CHEMBL2023068,425.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C24H23N7O,816813,=,11.26,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869480,1338443,CHEMBL2023068,425.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C24H23N7O,816814,=,0.3,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869469,1338444,CHEMBL2023069,425.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccncc3)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C24H23N7O,816813,=,10.34,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869481,1338444,CHEMBL2023069,425.5,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccncc3)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C24H23N7O,816814,=,4.13,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869470,1338445,CHEMBL2023070,430.54,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C23H22N6OS,816813,=,21.2,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869483,1338445,CHEMBL2023070,430.54,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C23H22N6OS,816814,=,1.86,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869504,1338446,CHEMBL2023071,348.41,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H20N6O,816814,=,3.44,ucm/s,Papp,61744,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10869505,1338446,CHEMBL2023071,348.41,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,A,Eur. J. Med. Chem.,2012,52,,205,212,C19H20N6O,816813,=,14.44,ucm/s,Papp,61744,Apparent permeability from basolateral to apical side in human Caco2 cells at 10 uM after 60 mins by LC-MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22475866,,,
10851969,1336738,CHEMBL2018998,547.93,Cn1cc(C(=O)N2CCC(c3cc(F)ccc3F)(S(=O)(=O)c3ccc(Cl)cc3)CC2)c(C(F)(F)F)n1,A,Bioorg. Med. Chem. Lett.,2012,22,9,3203,3207,C23H19ClF5N3O3S,814411,=,30.7,ucm/s,Papp,61690,Apparent permeability of the compound,,,,Autocuration,22483609,30.7,10^-6cm/s,ambiguous
10851968,1336753,CHEMBL2019013,507.91,O=C(N1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C1(C(F)(F)F)CC1,A,Bioorg. Med. Chem. Lett.,2012,22,9,3203,3207,C22H19ClF5NO3S,814411,=,37.3,ucm/s,Papp,61690,Apparent permeability of the compound,,,,Autocuration,22483609,37.3,10^-6cm/s,ambiguous
10851967,1336759,CHEMBL2019019,523.91,O=C(N1CC[C@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)[C@H](O)C1)C1(C(F)(F)F)CC1,A,Bioorg. Med. Chem. Lett.,2012,22,9,3203,3207,C22H19ClF5NO4S,814411,=,31.1,ucm/s,Papp,61690,Apparent permeability of the compound,,,,Autocuration,22483609,31.1,10^-6cm/s,ambiguous
12141158,1437937,CHEMBL2177155,521.53,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,A,J. Med. Chem.,2012,55,21,9107,9119,C22H22F3N7O3S,874336,=,37,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141157,1437938,CHEMBL2177156,481.58,Cc1cc(S(=O)(=O)N2CCN(C)CC2)c(C)cc1-c1cnc(N)c(C(=O)Nc2cccnc2)n1,A,J. Med. Chem.,2012,55,21,9107,9119,C23H27N7O3S,874336,=,38,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141156,1437939,CHEMBL2177157,471.52,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1,A,J. Med. Chem.,2012,55,21,9107,9119,C21H22FN7O3S,874336,=,11,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141155,1437941,CHEMBL2177159,428.47,COCCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,A,J. Med. Chem.,2012,55,21,9107,9119,C19H20N6O4S,874336,=,20,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141154,1437942,CHEMBL2177160,418.5,Nc1ncc(-c2ccc(OCCN3CCCCC3)cc2)nc1C(=O)Nc1cccnc1,A,J. Med. Chem.,2012,55,21,9107,9119,C23H26N6O2,874336,=,4.6,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141153,1437943,CHEMBL2177161,453.53,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,A,J. Med. Chem.,2012,55,21,9107,9119,C21H23N7O3S,874336,=,14,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141152,1437946,CHEMBL2177164,370.39,Nc1ncc(-c2ccc(S(N)(=O)=O)cc2)nc1C(=O)Nc1cccnc1,A,J. Med. Chem.,2012,55,21,9107,9119,C16H14N6O3S,874336,<,1,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141151,1437947,CHEMBL2177165,440.49,Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,A,J. Med. Chem.,2012,55,21,9107,9119,C20H20N6O4S,874336,=,27,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
12141150,1437948,CHEMBL2177166,441.52,CN(C)CCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,A,J. Med. Chem.,2012,55,21,9107,9119,C20H23N7O3S,874336,=,2.5,ucm/s,Papp,66534,Apparent permeability across human Caco2 cells at 10 um after 2 hrs by LC/MS/MS analysis,Homo sapiens,,Caco-2,Autocuration,22489897,,,
