smiles,papp,log10_papp,split
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)nc34)cc2)cn1,42.6,1.6294095991027189,train
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCCC5)nc34)cc2)cn1,30.0,1.4771212547196624,test
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCNCC5)nc34)cc2)cn1,0.96,-0.017728766960431602,test
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCOCC5)nc34)cc2)cn1,34.0,1.5314789170422551,test
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)NC5CC5)cc34)cc2)cn1,32.5,1.5118833609788744,train
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(N5CCOC5=O)cc34)cc2)cn1,20.6,1.3138672203691535,test
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,39.0,1.591064607026499,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)cc2)cn1,5.6,0.7481880270062004,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCC(F)(F)C5)cc34)cc2)cn1,36.5,1.5622928644564746,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCCC5)cc34)cc2)cn1,27.8,1.4440447959180762,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCNCC5)cc34)cc2)cn1,2.3,0.36172783601759284,test
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCOCC5)cc34)cc2)cn1,31.5,1.4983105537896004,test
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC[C@@H](O)C5)cc34)cc2)cn1,8.7,0.9395192526186185,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC[C@H](O)C5)cc34)cc2)cn1,8.0,0.9030899869919435,train
Cn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,5.0,0.6989700043360189,test
Cn1cc(-c2cccc(-c3cnc(N)c(C(=O)N[C@H]4C5CC6CC4C[C@@](O)(C6)C5)n3)c2)cn1,28.0,1.4471580313422192,train
Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,17.02,1.230959555748569,train
Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,11.8,1.0718820073061255,train
Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)cn1,1.0,0.0,train
Cn1cc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c(C(F)(F)F)n1,62.0,1.792391689498254,train
Cn1cc(NC(=O)[C@@H]2C[C@@H]3C[C@@H]3C[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c(C(F)(F)F)n1,57.0,1.7558748556724915,train
Cn1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,6.3,0.7993405494535817,train
Cn1ccc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,1.84,0.2648178230095365,train
Cn1ccc2cc(N(Cc3ccccc3)C3CCNCC3)ccc21,7.0,0.8450980400142568,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCCCC2)c1,1.5,0.17609125905568124,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(C(=O)OC(C)(C)C)CC2)c1,0.9,-0.045757490560675115,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(c3ncccn3)CC2)c1,1.1,0.04139268515822508,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccc(-c3ccccc3)cc2)c1,1.1,0.04139268515822508,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccc(-n3cccc3)cc2)c1,1.1,0.04139268515822508,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccc2)c1,1.1,0.04139268515822508,train
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccn2)c1,1.8,0.25527250510330607,train
Cn1cnc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCc4ccccc4)c2)n(C)c(=O)n3C)c1,4.0,0.6020599913279624,train
Cn1cncc1CN(CCN(Cc1ccccc1)S(=O)(=O)c1ccccn1)c1ccc(C#N)cc1,2.8,0.4471580313422192,train
Cn1nc(C(=O)O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,2.7,0.43136376415898736,train
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,58.3,1.765668554759014,train
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)C[C@H](c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccc(CN)cc1,0.14,-0.8538719643217619,train
Cn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c1C(F)(F)F,59.0,1.7708520116421442,train
Cn1ncc(NC(=O)[C@@H]2C[C@@H]3C[C@@H]3C[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c1C(F)(F)F,59.0,1.7708520116421442,train
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)ccc21,12.1,1.08278537031645,train
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CCC(F)(F)C5)cc34)ccc21,33.4,1.5237464668115646,train
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CC[C@H](O)C5)cc34)ccc21,4.3,0.6334684555795865,train
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,0.9,-0.045757490560675115,train
Cn1nnc(-c2c(F)cc(Cl)cc2-c2cnc(CNC(=O)N(O)C3CCC(F)(F)CC3)c(F)c2)n1,24.0,1.380211241711606,test
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,12.0,1.0791812460476249,test
Cn1oc(C2CCNCC2)cc1=O,0.4,-0.3979400086720376,train
F[C@@H]1CNCC[C@H]1n1cc(-c2ccc3c(c2)Cc2c[nH]nc2-3)c(-c2ccncc2)n1,11.36,1.055378331375,train
Fc1ccc(CNc2cccc3[nH]c(C(F)(F)F)nc23)cc1,1.5,0.17609125905568124,train
Fc1ccc(Oc2nccc3[nH]ccc23)c(F)c1,33.0,1.5185139398778875,train
Fc1ccc(Oc2nccc3[nH]ccc23)cc1,12.0,1.0791812460476249,train
Fc1ccc(Oc2ncnc3[nH]ccc23)cc1,18.0,1.255272505103306,train
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,30.4,1.4828735836087537,train
N#CNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,52.0,1.7160033436347992,train
N#CNC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,0.22,-0.6575773191777937,train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccc(F)cc2)cc1,7.21,0.857935264719429,train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccc(F)cc2F)cc1,4.93,0.69284691927723,train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,2.66,0.424881636631067,train
N#C[C@H](Cc1ccc(-c2ccc3oc(=O)n(CC(F)F)c3c2)cc1)NC(=O)[C@@H]1CNCCCO1,8.0,0.9030899869919435,train
N#Cc1c(-c2cc(F)cc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],7.9,0.8976270912904415,train
N#Cc1c(-c2ccc(-c3no[n+]([O-])c3C#N)s2)no[n+]1[O-],4.0,0.6020599913279624,train
N#Cc1c(-c2ccc(Br)cc2)no[n+]1[O-],7.9,0.8976270912904415,train
N#Cc1c(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)nc(N)[nH]c1=O,14.55,1.162862993321926,train
N#Cc1c(-c2ccccc2)no[n+]1[O-],1.0,0.0,train
N#Cc1c(-c2cccs2)no[n+]1[O-],2.54,0.40483371661993806,train
N#Cc1c(-c2csc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],9.4,0.9731278535996987,test
N#Cc1cc(-c2nc(N)[nH]c(=O)c2C#N)ccc1OCC1CC1,15.55,1.1917303933628562,train
N#Cc1cc(-c2nc(N)[nH]c(=O)c2Cl)ccc1OCC1CCOC1,12.1,1.08278537031645,train
N#Cc1cc(-c2nc(N)[nH]c(=O)c2Cl)ccc1OCCCCO,12.9,1.110589710299249,train
N#Cc1cc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)N4CCc5[nH]nnc5C4)[C@@H]3C2)cc(C(=O)OC(F)(F)F)c1,7.0,0.8450980400142568,test
N#Cc1cc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)NCCCc4cnn[nH]4)[C@@H]3C2)cc(C(=O)OC(F)(F)F)c1,3.0,0.47712125471966244,test
N#Cc1cc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]c(=O)oc5c4)[C@@H]3C2)cc(OC(F)(F)F)c1,44.0,1.6434526764861874,train
N#Cc1cc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]nnc5c4)[C@@H]3C2)cc(C(=O)OC(F)(F)F)c1,8.0,0.9030899869919435,train
N#Cc1cc(Cl)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1,13.0,1.1139433523068367,train
N#Cc1cc(NS(=O)(=O)c2ccc(C(=O)O)cc2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,0.5,-0.3010299956639812,train
N#Cc1cc(NS(=O)(=O)c2ccc(N)cc2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,5.7,0.7558748556724915,train
N#Cc1cc(NS(=O)(=O)c2ccc(NC(=O)N3CCOCC3)cc2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,3.8,0.5797835966168101,test
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCC[C@@H]3N)cc2)cc1,11.0,1.0413926851582251,train
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCC[C@@H]3N)cc2)cc1,11.0,1.0413926851582251,train
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CNCCCO3)cc2)cc1,19.0,1.2787536009528289,train
N#Cc1ccc(-c2ccc(NC(=O)Cn3cnc([N+](=O)[O-])n3)cc2)cc1,18.7,1.271841606536499,train
N#Cc1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,2.2,0.3424226808222063,train
N#Cc1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,2.0,0.3010299956639812,train
N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCNCC5)cc4)nn23)cc1,1.13,0.05307844348341968,train
N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)cn23)cc1,30.5,1.4842998393467859,test
N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1,38.5,1.5854607295085006,test
N#Cc1ccc(-c2cnc3cnc(-c4ccc(C(=O)N5CCOCC5)cc4)cn23)cc1,17.9,1.252853030979893,test
N#Cc1ccc(-n2nc(C(=O)N3CCC[C@@H](N)C3)cc2OCC(O)C(F)(F)F)cc1,0.1,-1.0,test
N#Cc1ccc(C2CCN(CCc3cnn(-c4nccc5c(=O)[nH]cnc45)c3)CC2)cc1,1.84,0.2648178230095365,train
N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCC(C(=O)O)CC4)nc(C(F)(F)F)n3)C2)cc1,1.36,0.13353890837021754,train
N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCC(Oc5ccc(CC(=O)O)cc5)CC4)nc(C(F)(F)F)n3)C2)cc1,2.12,0.32633586092875144,train
N#Cc1ccc(CCNC(=O)[C@@H]2CCN2c2cc(N3CCC(Oc4ccc(CC(=O)O)cc4)CC3)nc(C(F)(F)F)n2)cc1,5.73,0.75815462196739,train
N#Cc1ccc(Cn2cncc2CN2CCCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)cc1,28.8,1.4593924877592308,train
N#Cc1ccc(Cn2cncc2CN2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CCC2c2ccccc2)cc1,3.6,0.5563025007672873,train
N#Cc1ccc(Cn2cncc2CN2CCN(C(=O)C3CCCCC3)CCC2c2ccccc2)cc1,25.1,1.3996737214810382,test
N#Cc1ccc(NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,5.9,0.7708520116421442,train
N#Cc1ccc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,25.0,1.3979400086720377,train
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,1.9,0.2787536009528289,train
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,2.0,0.3010299956639812,test
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,18.0,1.255272505103306,train
N#Cc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,0.3,-0.5228787452803376,train
N#Cc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,4.0,0.6020599913279624,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(C(F)(F)F)cc3)cc2c1=O,1.73,0.2380461031287954,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(F)cc3)cc2c1=O,0.59,-0.22914798835785583,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,2.55,0.4065401804339551,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,5.48,0.7387805584843692,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]ccc2c1=O,0.64,-0.1938200260161128,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,0.3,-0.5228787452803376,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccncc3)c[nH]c2c1=O,4.13,0.615950051656401,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,1.86,0.26951294421791633,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,2.81,0.4487063199050799,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,3.44,0.5365584425715301,train
N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,6.8,0.8325089127062363,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(C(F)(F)c3n[nH]c(=O)c4ccccc34)c2)CC1,5.0,0.6989700043360189,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(C(N)c3n[nH]c(=O)c4ccccc34)c2)CC1,0.2,-0.6989700043360187,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,13.0,1.1139433523068367,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Oc3n[nH]c(=O)c4ccccc34)c2)CC1,12.0,1.0791812460476249,test
N#Cc1ccnc(N2C(=O)CC[C@H]2CC(=O)N(c2cc(F)cc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,14.2,1.1522883443830565,train
N#Cc1ccnc(N2C(=O)CC[C@H]2CC(=O)N(c2cc(F)cc(S(N)(=O)=O)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0.19,-0.721246399047171,train
N#Cc1ccnc(N2C(=O)CC[C@H]2CC(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,15.0,1.1760912590556813,train
N#Cc1ccnc(N2C(=O)[C@@H](O)C[C@H]2CC(=O)N(c2cc(F)cc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,1.9,0.2787536009528289,train
N#Cc1ccnc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1,41.0,1.6127838567197355,train
N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,0.5,-0.3010299956639812,train
N#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,16.0,1.2041199826559248,train
N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCC1CC1,0.19,-0.721246399047171,test
N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,0.5,-0.3010299956639812,train
N=C(N)SCc1cccc2cc3cccc(CSC(=N)N)c3nc12,0.2,-0.6989700043360187,train
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,0.03,-1.5228787452803376,train
N=S1(=O)c2ccccc2C(=O)N1Cc1ccccc1,84.7,1.927883410330707,test
NC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1cccnc1-n1ccc(-c2ccc(F)cc2)n1,30.0,1.4771212547196624,train
NC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1cccnc1-n1ccc(-c2ccccc2)n1,30.0,1.4771212547196624,train
NC(=O)C1CCN(c2c(Cl)cncc2Cl)CC1,36.0,1.5563025007672873,train
NC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,21.4,1.3304137733491908,train
NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,11.5,1.0606978403536116,train
NC(=O)C1CCN(c2nnc(-c3ccc4c(c3)OCCCO4)s2)CC1,36.2,1.5587085705331658,train
NC(=O)C[C@H]1CC[C@H](c2ccc(-c3cncc(C(N)=O)n3)cc2)CC1,13.0,1.1139433523068367,train
NC(=O)C[C@H]1CNc2cc(Cl)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,0.81,-0.09151498112135022,test
NC(=O)C[C@H]1COCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,0.6,-0.2218487496163564,test
NC(=O)C[C@H]1COc2cc(Cl)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,5.6,0.7481880270062004,train
NC(=O)C[C@H]1COc2cc(F)cc(F)c2N1C(=O)c1ccc2c(c1)NC(=O)CO2,4.2,0.6232492903979004,train
NC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,3.0,0.47712125471966244,train
NC(=O)[C@@H]1[C@H](c2ccccc2)CCN1C(=O)[C@@H](N)Cc1ccccc1,3.2,0.505149978319906,train
NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1,0.19,-0.721246399047171,test
NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)[C@@H](N)Cc1ccccc1,1.5,0.17609125905568124,train
NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,31.0,1.4913616938342726,train
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1,0.12,-0.9208187539523752,train
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1NCC[C@@H]1c1ccccc1,0.76,-0.11918640771920865,train
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,1.01,0.004321373782642578,train
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1NCC[C@H]1c1ccccc1,0.54,-0.26760624017703144,train
NC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]cnc1-c1ccccc1,0.84,-0.07572071393811836,train
NC(=O)[C@H]1[C@@H](c2ccccc2)CCN1C(=O)[C@@H](N)Cc1ccccc1,0.58,-0.23657200643706275,train
NC(=O)c1cc2ccc(OC(F)(F)F)cc2n1-c1cccc(CCC(=O)O)c1,18.8,1.2741578492636798,train
NC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,0.12,-0.9208187539523752,train
NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1,40.1,1.6031443726201824,train
NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCOCC1,15.0,1.1760912590556813,train
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)n1,29.0,1.462397997898956,train
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CCO)CC3)cc2)n1,38.0,1.5797835966168101,train
NC(=O)c1nn(CC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccccc12,15.3,1.1846914308175989,test
NC(=O)n1cc(NC(=O)N2CCC[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc21,6.1,0.785329835010767,train
NC(=O)n1cc(NC(=O)N2C[C@@H](N)C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc21,2.1,0.3222192947339193,train
NC(=O)n1cc(NC(=O)N2C[C@@H](O)C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc21,0.77,-0.11350927482751812,train
NC(=O)n1cc(NC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc21,0.75,-0.12493873660829995,train
NC(=O)n1cc(NC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccccc21,9.6,0.9822712330395684,train
NC(=O)n1cc(NC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(C(F)(F)F)c2F)c2ccccc21,10.0,1.0,train
NC(=O)n1cc(NC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(C(F)(F)F)n2)c2ccccc21,11.3,1.0530784434834197,train
NC(=O)n1cc(NC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc21,4.5,0.6532125137753437,train
NC(=O)n1cc(NC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2F)c2ccccc21,5.1,0.7075701760979364,train
NC(=O)n1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,0.15,-0.8239087409443188,test
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCC(F)(F)CN12,6.6,0.8195439355418687,train
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,4.1,0.6127838567197355,train
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(OCCCF)c2)C2=NCC(F)(F)CN12,11.0,1.0413926851582251,train
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,39.0,1.591064607026499,train
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2ccccc21,0.13,-0.8860566476931632,train
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,27.0,1.4313637641589874,train
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21,42.0,1.6232492903979006,test
NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,25.0,1.3979400086720377,train
NC1=NC(c2ccncc2)(c2cccc(-c3cncc(F)c3)c2)c2cccc(F)c21,24.0,1.380211241711606,train
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,0.6,-0.2218487496163564,train
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,0.6,-0.2218487496163564,train
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,12.0,1.0791812460476249,train
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,3.4,0.5314789170422551,train
NC1=NS(=O)(=O)c2ccccc21,7.39,0.8686444383948257,train
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cc(F)cc(F)c21,37.0,1.568201724066995,train
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,34.0,1.5314789170422551,train
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCCF)c2)C2=NCC(F)(F)CN12,8.0,0.9030899869919435,train
NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,30.0,1.4771212547196624,train
NC1=N[C@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,22.0,1.3424226808222062,train
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1,0.75,-0.12493873660829995,train
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,0.44,-0.3565473235138126,train
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1,0.99,-0.004364805402450088,train
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1,0.7,-0.1549019599857432,train
NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,0.56,-0.25181197299379954,train
NCC(NC(=O)c1ccc(-c2cc(F)c(Cl)c(F)c2)[nH]1)c1ncc(CO)s1,1.17,0.06818586174616162,train
NC[C@@H](NC(=O)C[C@H]1CNC(=O)c2cc(-c3cccc(F)c3)cn21)C1CCCCC1,0.8,-0.09691001300805639,train
NC[C@@H](NC(=O)C[C@H]1CNC(=O)c2cc(-c3cccc(F)c3)cn21)c1ccccc1,0.6,-0.2218487496163564,train
NC[C@@H](NC(=O)C[C@H]1CNC(=O)c2cc(-c3ccnc(F)c3)cn21)c1ccccc1,0.9,-0.045757490560675115,test
